sub_region,code,date,retail,grocery,parks,transit,work,home,hari,kasus,keterangan
Sumatera Selatan,ID-SS,6/16/2020,-24,-14,-13,-46,-22,11,Selasa,1498,
Sumatera Selatan,ID-SS,6/17/2020,-23,-9,-12,-43,-22,11,Rabu,1541,
Sumatera Selatan,ID-SS,6/18/2020,-22,-11,-11,-43,-23,12,Kamis,1596,
Sumatera Selatan,ID-SS,6/19/2020,-23,-10,-8,-45,-21,11,Jumat,1680,
Sumatera Selatan,ID-SS,6/20/2020,-28,-13,-17,-45,-14,10,Sabtu,1721,
Sumatera Selatan,ID-SS,6/21/2020,-28,-13,-20,-48,3,9,Minggu,1779,
Sumatera Selatan,ID-SS,6/22/2020,-18,-7,-5,-44,-21,10,Senin,1839,
Sumatera Selatan,ID-SS,6/23/2020,-25,-15,-14,-45,-24,11,Selasa,1855,
Sumatera Selatan,ID-SS,6/24/2020,-19,-6,-6,-41,-22,9,Rabu,1869,
Sumatera Selatan,ID-SS,6/25/2020,-17,-4,-5,-41,-22,10,Kamis,1893,
Sumatera Selatan,ID-SS,6/26/2020,-19,-6,-4,-45,-20,10,Jumat,1907,
Sumatera Selatan,ID-SS,6/27/2020,-24,-9,-10,-43,-14,9,Sabtu,1950,
Sumatera Selatan,ID-SS,6/28/2020,-24,-9,-12,-46,3,8,Minggu,2000,
Sumatera Selatan,ID-SS,6/29/2020,-16,-5,-1,-43,-22,10,Senin,2023,
Sumatera Selatan,ID-SS,6/30/2020,-13,-2,1,-41,-22,9,Selasa,2049,
Sumatera Selatan,ID-SS,7/1/2020,-15,-1,-4,-38,-23,9,Rabu,2078,
Sumatera Selatan,ID-SS,7/2/2020,-13,0,-2,-39,-24,10,Kamis,2120,
Sumatera Selatan,ID-SS,7/3/2020,-17,-4,-3,-42,-22,10,Jumat,2156,
Sumatera Selatan,ID-SS,7/4/2020,-21,-7,-6,-41,-16,9,Sabtu,2205,
Sumatera Selatan,ID-SS,7/5/2020,-19,-4,-7,-43,2,7,Minggu,2255,
Sumatera Selatan,ID-SS,7/6/2020,-13,-1,1,-40,-22,9,Senin,2326,
Sumatera Selatan,ID-SS,7/7/2020,-15,-4,-2,-38,-24,10,Selasa,2356,
Sumatera Selatan,ID-SS,7/8/2020,-18,-6,-8,-39,-24,10,Rabu,2419,
Sumatera Selatan,ID-SS,7/9/2020,-14,-3,-2,-38,-24,10,Kamis,2475,
Sumatera Selatan,ID-SS,7/10/2020,-16,-3,-1,-40,-21,10,Jumat,2568,
Sumatera Selatan,ID-SS,7/11/2020,-20,-5,-4,-38,-14,8,Sabtu,2604,
Sumatera Selatan,ID-SS,7/12/2020,-18,-2,-4,-41,4,7,Minggu,2653,
Sumatera Selatan,ID-SS,7/13/2020,-16,-4,-1,-40,-20,9,Senin,2703,
Sumatera Selatan,ID-SS,7/14/2020,-18,-8,-6,-41,-22,10,Selasa,2754,
Sumatera Selatan,ID-SS,7/15/2020,-15,-2,-1,-41,-20,9,Rabu,2784,
Sumatera Selatan,ID-SS,7/16/2020,-15,-2,0,-42,-21,10,Kamis,2832,
Sumatera Selatan,ID-SS,7/17/2020,-17,-4,1,-44,-19,10,Jumat,2899,
Sumatera Selatan,ID-SS,7/18/2020,-20,-5,-3,-43,-12,9,Sabtu,2966,
Sumatera Selatan,ID-SS,7/19/2020,-20,-5,-6,-46,4,8,Minggu,3054,
Sumatera Selatan,ID-SS,7/20/2020,-16,-4,-4,-43,-20,10,Senin,3054,
Sumatera Selatan,ID-SS,7/21/2020,-17,-6,-3,-41,-22,10,Selasa,3112,
Sumatera Selatan,ID-SS,7/22/2020,-16,-4,-2,-40,-21,10,Rabu,3149,
Sumatera Selatan,ID-SS,7/23/2020,-18,-6,-5,-42,-21,11,Kamis,3165,
Sumatera Selatan,ID-SS,7/24/2020,-18,-4,2,-44,-18,11,Jumat,3211,
Sumatera Selatan,ID-SS,7/25/2020,-18,-2,-1,-40,-11,9,Sabtu,3228,
Sumatera Selatan,ID-SS,7/26/2020,-18,-2,-4,-45,6,8,Minggu,3228,
Sumatera Selatan,ID-SS,7/27/2020,-13,1,5,-41,-19,10,Senin,3251,
Sumatera Selatan,ID-SS,7/28/2020,-11,3,6,-35,-21,10,Selasa,3275,
Sumatera Selatan,ID-SS,7/29/2020,-7,12,8,-31,-22,9,Rabu,3275,
Sumatera Selatan,ID-SS,7/30/2020,-2,27,13,-28,-27,8,Kamis,3387,
Sumatera Selatan,ID-SS,7/31/2020,-31,-17,15,-47,-59,10,Jumat,3417,Idul Adha 1441 H
Sumatera Selatan,ID-SS,8/1/2020,-24,-8,8,-45,-30,7,Sabtu,3417,
Sumatera Selatan,ID-SS,8/2/2020,-17,0,1,-40,-3,4,Minggu,3444,
Sumatera Selatan,ID-SS,8/3/2020,-11,3,7,-38,-22,9,Senin,3455,
Sumatera Selatan,ID-SS,8/4/2020,-11,0,5,-38,-23,9,Selasa,3490,
Sumatera Selatan,ID-SS,8/5/2020,-10,5,6,-37,-22,8,Rabu,3553,
Sumatera Selatan,ID-SS,8/6/2020,-10,2,6,-38,-22,9,Kamis,3602,
Sumatera Selatan,ID-SS,8/7/2020,-12,1,9,-40,-19,7,Jumat,3623,
Sumatera Selatan,ID-SS,8/8/2020,-15,1,5,-38,-12,6,Sabtu,3623,
Sumatera Selatan,ID-SS,8/9/2020,-14,1,0,-41,4,5,Minggu,3675,
Sumatera Selatan,ID-SS,8/10/2020,-8,4,11,-37,-19,8,Senin,3713,
Sumatera Selatan,ID-SS,8/11/2020,-12,-2,7,-38,-21,8,Selasa,3735,
Sumatera Selatan,ID-SS,8/12/2020,-9,3,7,-37,-21,8,Rabu,3778,
Sumatera Selatan,ID-SS,8/13/2020,-12,-2,2,-39,-22,9,Kamis,3778,
Sumatera Selatan,ID-SS,8/14/2020,-10,1,11,-38,-19,8,Jumat,3844,
Sumatera Selatan,ID-SS,8/15/2020,-15,0,4,-36,-13,6,Sabtu,3844,
Sumatera Selatan,ID-SS,8/16/2020,-14,-1,4,-42,4,5,Minggu,3909,
Sumatera Selatan,ID-SS,8/17/2020,-9,-4,43,-42,-54,12,Senin,3910,Hari Kemerdekaan Indonesia
Sumatera Selatan,ID-SS,8/18/2020,-7,2,14,-36,-19,6,Selasa,3919,
Sumatera Selatan,ID-SS,8/19/2020,-5,6,13,-33,-20,6,Rabu,3964,
Sumatera Selatan,ID-SS,8/20/2020,-7,2,20,-37,-49,13,Kamis,3988,
Sumatera Selatan,ID-SS,8/21/2020,-11,-3,13,-44,-36,12,Jumat,4037,
Sumatera Selatan,ID-SS,8/22/2020,-15,-6,11,-42,-15,7,Sabtu,4091,
Sumatera Selatan,ID-SS,8/23/2020,-14,-4,1,-41,3,5,Minggu,4125,
Sumatera Selatan,ID-SS,8/24/2020,-7,0,11,-39,-18,8,Senin,4157,
Sumatera Selatan,ID-SS,8/25/2020,-5,1,8,-38,-20,8,Selasa,4202,
Sumatera Selatan,ID-SS,8/26/2020,-4,3,9,-36,-20,8,Rabu,4223,
Sumatera Selatan,ID-SS,8/27/2020,-1,4,9,-39,-21,8,Kamis,4223,
Sumatera Selatan,ID-SS,8/28/2020,-3,3,7,-43,-20,8,Jumat,4223,
Sumatera Selatan,ID-SS,8/29/2020,-7,0,5,-43,-13,7,Sabtu,4361,
Sumatera Selatan,ID-SS,8/30/2020,-3,3,4,-45,2,5,Minggu,4401,
Sumatera Selatan,ID-SS,8/31/2020,0,5,13,-41,-19,8,Senin,4454,
Sumatera Selatan,ID-SS,9/1/2020,4,8,13,-38,-21,8,Selasa,4486,
Sumatera Selatan,ID-SS,9/2/2020,2,6,10,-38,-22,8,Rabu,4520,
Sumatera Selatan,ID-SS,9/3/2020,1,2,5,-42,-24,10,Kamis,4583,
Sumatera Selatan,ID-SS,9/4/2020,-1,2,4,-42,-22,10,Jumat,4618,
Sumatera Selatan,ID-SS,9/5/2020,-2,3,7,-40,-17,7,Sabtu,4660,
Sumatera Selatan,ID-SS,9/6/2020,1,6,6,-45,-4,6,Minggu,4660,
Sumatera Selatan,ID-SS,9/7/2020,5,5,15,-42,-22,9,Senin,4745,
Sumatera Selatan,ID-SS,9/8/2020,4,4,12,-38,-24,9,Selasa,4786,
Sumatera Selatan,ID-SS,9/9/2020,0,-1,-1,-41,-24,9,Rabu,4786,
Sumatera Selatan,ID-SS,9/10/2020,6,4,8,-41,-26,9,Kamis,4824,
Sumatera Selatan,ID-SS,9/11/2020,6,3,10,-44,-24,8,Jumat,4824,
DI Yogyakarta,ID-YO,2/15/2020,-2,-3,-13,-16,5,0,Sabtu,0,
DI Yogyakarta,ID-YO,2/16/2020,3,2,-3,-19,4,0,Minggu,0,
DI Yogyakarta,ID-YO,2/17/2020,0,-2,-8,-19,4,1,Senin,0,
DI Yogyakarta,ID-YO,2/18/2020,1,-1,12,-17,5,1,Selasa,0,
DI Yogyakarta,ID-YO,2/19/2020,-6,-7,-18,-16,4,1,Rabu,0,
DI Yogyakarta,ID-YO,2/20/2020,-5,-4,-17,-17,3,1,Kamis,0,
DI Yogyakarta,ID-YO,2/21/2020,-10,-10,-24,-16,5,2,Jumat,0,
DI Yogyakarta,ID-YO,2/22/2020,3,3,-5,-15,5,-1,Sabtu,0,
DI Yogyakarta,ID-YO,2/23/2020,3,2,-8,-16,4,0,Minggu,0,
DI Yogyakarta,ID-YO,2/24/2020,-3,-5,-13,-19,6,1,Senin,0,
DI Yogyakarta,ID-YO,2/25/2020,-5,-6,-17,-19,7,1,Selasa,0,
DI Yogyakarta,ID-YO,2/26/2020,-6,-6,-20,-18,6,1,Rabu,0,
DI Yogyakarta,ID-YO,2/27/2020,2,3,-9,-19,7,0,Kamis,0,
DI Yogyakarta,ID-YO,2/28/2020,4,5,-6,-12,7,0,Jumat,0,
DI Yogyakarta,ID-YO,2/29/2020,1,1,-16,-13,7,1,Sabtu,0,
DI Yogyakarta,ID-YO,3/1/2020,0,1,-20,-16,2,1,Minggu,0,
DI Yogyakarta,ID-YO,3/2/2020,1,6,-17,-17,5,1,Senin,0,Kasus Pertama Nasional
DI Yogyakarta,ID-YO,3/3/2020,4,11,-13,-19,6,1,Selasa,0,
DI Yogyakarta,ID-YO,3/4/2020,-4,-1,-24,-21,5,2,Rabu,0,
DI Yogyakarta,ID-YO,3/5/2020,2,7,-16,-19,3,1,Kamis,0,
DI Yogyakarta,ID-YO,3/6/2020,6,8,-10,-17,5,0,Jumat,0,
DI Yogyakarta,ID-YO,3/7/2020,3,1,-15,-18,6,1,Sabtu,0,
DI Yogyakarta,ID-YO,3/8/2020,4,3,-16,-21,3,1,Minggu,0,
DI Yogyakarta,ID-YO,3/9/2020,-7,-9,-26,-23,4,2,Senin,0,
DI Yogyakarta,ID-YO,3/10/2020,9,10,0,-18,5,-1,Selasa,0,
DI Yogyakarta,ID-YO,3/11/2020,-1,-1,-17,-19,5,1,Rabu,0,
DI Yogyakarta,ID-YO,3/12/2020,6,6,-6,-18,6,0,Kamis,0,
DI Yogyakarta,ID-YO,3/13/2020,6,6,-9,-17,7,0,Jumat,1,Kasus pertama Yogyakarta
DI Yogyakarta,ID-YO,3/14/2020,0,8,-16,-9,7,1,Sabtu,1,
DI Yogyakarta,ID-YO,3/15/2020,-6,8,-24,-6,2,3,Minggu,1,
DI Yogyakarta,ID-YO,3/16/2020,-5,9,-17,-11,-8,6,Senin,1,Sekolah diliburkan. Fatwa MUI salat di rumah
DI Yogyakarta,ID-YO,3/17/2020,-10,1,-23,-12,-10,7,Selasa,2,
DI Yogyakarta,ID-YO,3/18/2020,-16,-3,-33,-21,-13,9,Rabu,3,
DI Yogyakarta,ID-YO,3/19/2020,-27,-13,-41,-30,-16,11,Kamis,5,Gereja Katolik tiadakan misa mingguan
DI Yogyakarta,ID-YO,3/20/2020,-26,-9,-43,-35,-18,11,Jumat,4,
DI Yogyakarta,ID-YO,3/21/2020,-29,-10,-51,-40,-11,10,Sabtu,5,
DI Yogyakarta,ID-YO,3/22/2020,-40,-24,-57,-49,-11,12,Minggu,5,
DI Yogyakarta,ID-YO,3/23/2020,-36,-18,-46,-45,-32,16,Senin,5,
DI Yogyakarta,ID-YO,3/24/2020,-40,-22,-48,-41,-35,16,Selasa,6,
DI Yogyakarta,ID-YO,3/25/2020,-43,-20,-49,-45,-60,20,Rabu,17,Hari Raya Nyepi
DI Yogyakarta,ID-YO,3/26/2020,-40,-17,-48,-46,-37,16,Kamis,16,
DI Yogyakarta,ID-YO,3/27/2020,-46,-26,-57,-52,-39,19,Jumat,22,
DI Yogyakarta,ID-YO,3/28/2020,-57,-36,-72,-54,-29,19,Sabtu,22,
DI Yogyakarta,ID-YO,3/29/2020,-59,-39,-73,-65,-25,19,Minggu,22,
DI Yogyakarta,ID-YO,3/30/2020,-46,-28,-54,-58,-42,19,Senin,18,
DI Yogyakarta,ID-YO,3/31/2020,-52,-38,-57,-57,-43,19,Selasa,23,
DI Yogyakarta,ID-YO,4/1/2020,-43,-20,-54,-57,-42,16,Rabu,28,
DI Yogyakarta,ID-YO,4/2/2020,-45,-25,-53,-60,-43,18,Kamis,27,
DI Yogyakarta,ID-YO,4/3/2020,-49,-32,-59,-64,-43,19,Jumat,27,
DI Yogyakarta,ID-YO,4/4/2020,-55,-38,-70,-68,-32,18,Sabtu,33,
DI Yogyakarta,ID-YO,4/5/2020,-54,-37,-69,-72,-25,16,Minggu,34,
DI Yogyakarta,ID-YO,4/6/2020,-44,-28,-52,-66,-43,18,Senin,40,
DI Yogyakarta,ID-YO,4/7/2020,-43,-26,-50,-63,-42,17,Selasa,41,
DI Yogyakarta,ID-YO,4/8/2020,-44,-27,-53,-64,-42,17,Rabu,41,
DI Yogyakarta,ID-YO,4/9/2020,-44,-26,-51,-64,-43,17,Kamis,41,
DI Yogyakarta,ID-YO,4/10/2020,-51,-36,-55,-72,-62,24,Jumat,41,Tri Hari Suci Paskah
DI Yogyakarta,ID-YO,4/11/2020,-52,-36,-68,-73,-33,18,Sabtu,41,
DI Yogyakarta,ID-YO,4/12/2020,-53,-37,-66,-74,-22,17,Minggu,41,
DI Yogyakarta,ID-YO,4/13/2020,-42,-26,-49,-68,-40,18,Senin,57,
DI Yogyakarta,ID-YO,4/14/2020,-44,-30,-49,-66,-41,18,Selasa,62,
DI Yogyakarta,ID-YO,4/15/2020,-45,-30,-53,-65,-41,18,Rabu,62,
DI Yogyakarta,ID-YO,4/16/2020,-45,-29,-50,-68,-41,18,Kamis,62,
DI Yogyakarta,ID-YO,4/17/2020,-52,-41,-61,-71,-41,20,Jumat,64,
DI Yogyakarta,ID-YO,4/18/2020,-52,-36,-68,-71,-28,16,Sabtu,67,
DI Yogyakarta,ID-YO,4/19/2020,-53,-37,-67,-72,-20,16,Minggu,67,
DI Yogyakarta,ID-YO,4/20/2020,-44,-30,-53,-67,-39,17,Senin,69,
DI Yogyakarta,ID-YO,4/21/2020,-43,-29,-50,-65,-40,17,Selasa,72,
DI Yogyakarta,ID-YO,4/22/2020,-42,-25,-51,-62,-39,16,Rabu,75,
DI Yogyakarta,ID-YO,4/23/2020,-42,-19,-52,-64,-41,16,Kamis,76,
DI Yogyakarta,ID-YO,4/24/2020,-55,-36,-64,-72,-46,22,Jumat,77,"Puasa hari pertama, 1 Ramadan 1441 H"
DI Yogyakarta,ID-YO,4/25/2020,-59,-42,-74,-79,-32,21,Sabtu,79,
DI Yogyakarta,ID-YO,4/26/2020,-58,-42,-74,-82,-21,19,Minggu,82,
DI Yogyakarta,ID-YO,4/27/2020,-51,-36,-58,-76,-40,20,Senin,83,
DI Yogyakarta,ID-YO,4/28/2020,-49,-33,-56,-74,-41,18,Selasa,93,
DI Yogyakarta,ID-YO,4/29/2020,-50,-34,-59,-74,-41,18,Rabu,94,
DI Yogyakarta,ID-YO,4/30/2020,-48,-29,-54,-74,-39,18,Kamis,95,
DI Yogyakarta,ID-YO,5/1/2020,-51,-34,-59,-80,-60,25,Jumat,104,
DI Yogyakarta,ID-YO,5/2/2020,-54,-35,-69,-79,-29,19,Sabtu,114,
DI Yogyakarta,ID-YO,5/3/2020,-56,-40,-71,-82,-20,18,Minggu,115,
DI Yogyakarta,ID-YO,5/4/2020,-46,-30,-53,-76,-39,19,Senin,115,
DI Yogyakarta,ID-YO,5/5/2020,-48,-32,-55,-75,-41,20,Selasa,121,
DI Yogyakarta,ID-YO,5/6/2020,-47,-29,-56,-74,-40,19,Rabu,122,
DI Yogyakarta,ID-YO,5/7/2020,-50,-32,-55,-78,-60,24,Kamis,137,
DI Yogyakarta,ID-YO,5/8/2020,-49,-33,-59,-78,-40,21,Jumat,143,
DI Yogyakarta,ID-YO,5/9/2020,-60,-47,-75,-81,-30,21,Sabtu,146,
DI Yogyakarta,ID-YO,5/10/2020,-53,-35,-70,-81,-19,17,Minggu,153,
DI Yogyakarta,ID-YO,5/11/2020,-51,-39,-59,-78,-41,20,Senin,159,
DI Yogyakarta,ID-YO,5/12/2020,-42,-24,-51,-72,-40,17,Selasa,169,
DI Yogyakarta,ID-YO,5/13/2020,-45,-28,-54,-73,-40,18,Rabu,181,
DI Yogyakarta,ID-YO,5/14/2020,-45,-28,-53,-74,-40,18,Kamis,185,
DI Yogyakarta,ID-YO,5/15/2020,-45,-28,-57,-76,-39,18,Jumat,188,
DI Yogyakarta,ID-YO,5/16/2020,-49,-32,-68,-77,-26,17,Sabtu,194,
DI Yogyakarta,ID-YO,5/17/2020,-49,-32,-69,-80,-16,17,Minggu,199,
DI Yogyakarta,ID-YO,5/18/2020,-44,-31,-55,-75,-40,19,Senin,200,
DI Yogyakarta,ID-YO,5/19/2020,-41,-22,-54,-71,-40,17,Selasa,207,
DI Yogyakarta,ID-YO,5/20/2020,-38,-15,-54,-71,-40,16,Rabu,209,
DI Yogyakarta,ID-YO,5/21/2020,-38,-13,-51,-74,-59,20,Kamis,215,
DI Yogyakarta,ID-YO,5/22/2020,-39,-14,-55,-75,-48,19,Jumat,220,Awal cuti bersama Idul Fitri 1441 H
DI Yogyakarta,ID-YO,5/23/2020,-50,-21,-66,-78,-41,17,Sabtu,225,
DI Yogyakarta,ID-YO,5/24/2020,-64,-57,-70,-84,-35,15,Minggu,226,
DI Yogyakarta,ID-YO,5/25/2020,-54,-44,-46,-80,-73,23,Senin,226,Idul Fitri 1441 H
DI Yogyakarta,ID-YO,5/26/2020,-50,-36,-56,-77,-55,20,Selasa,226,
DI Yogyakarta,ID-YO,5/27/2020,-43,-28,-53,-75,-49,18,Rabu,228,
DI Yogyakarta,ID-YO,5/28/2020,-41,-25,-52,-74,-45,18,Kamis,228,
DI Yogyakarta,ID-YO,5/29/2020,-42,-28,-56,-75,-42,19,Jumat,230,Akhir cuti bersama Idul Fitri 1441 H
DI Yogyakarta,ID-YO,5/30/2020,-46,-32,-65,-76,-29,16,Sabtu,233,
DI Yogyakarta,ID-YO,5/31/2020,-45,-33,-64,-78,-14,14,Minggu,236,
DI Yogyakarta,ID-YO,6/1/2020,-35,-24,-42,-71,-59,20,Senin,237,
DI Yogyakarta,ID-YO,6/2/2020,-33,-20,-46,-66,-34,14,Selasa,237,
DI Yogyakarta,ID-YO,6/3/2020,-34,-19,-48,-66,-36,15,Rabu,237,
DI Yogyakarta,ID-YO,6/4/2020,-35,-21,-48,-67,-36,16,Kamis,237,
DI Yogyakarta,ID-YO,6/5/2020,-39,-27,-54,-71,-35,17,Jumat,238,
DI Yogyakarta,ID-YO,6/6/2020,-40,-28,-60,-70,-23,15,Sabtu,242,
DI Yogyakarta,ID-YO,6/7/2020,-39,-29,-56,-72,-13,13,Minggu,244,
DI Yogyakarta,ID-YO,6/8/2020,-33,-24,-46,-68,-33,15,Senin,247,
DI Yogyakarta,ID-YO,6/9/2020,-32,-23,-43,-64,-33,15,Selasa,249,
DI Yogyakarta,ID-YO,6/10/2020,-32,-21,-44,-64,-33,14,Rabu,250,
DI Yogyakarta,ID-YO,6/11/2020,-33,-22,-42,-65,-34,15,Kamis,252,
DI Yogyakarta,ID-YO,6/12/2020,-34,-25,-47,-67,-32,16,Jumat,262,
DI Yogyakarta,ID-YO,6/13/2020,-38,-27,-55,-66,-20,13,Sabtu,264,
DI Yogyakarta,ID-YO,6/14/2020,-37,-29,-52,-68,-11,12,Minggu,269,
DI Yogyakarta,ID-YO,6/15/2020,-30,-22,-41,-65,-32,14,Senin,272,
DI Yogyakarta,ID-YO,6/16/2020,-29,-20,-38,-60,-32,13,Selasa,273,
DI Yogyakarta,ID-YO,6/17/2020,-30,-20,-41,-60,-32,13,Rabu,276,
DI Yogyakarta,ID-YO,6/18/2020,-31,-22,-41,-63,-33,14,Kamis,276,
DI Yogyakarta,ID-YO,6/19/2020,-33,-24,-46,-65,-32,15,Jumat,277,
DI Yogyakarta,ID-YO,6/20/2020,-35,-26,-51,-64,-19,12,Sabtu,285,
DI Yogyakarta,ID-YO,6/21/2020,-35,-28,-47,-66,-12,12,Minggu,288,
DI Yogyakarta,ID-YO,6/22/2020,-28,-20,-38,-64,-33,13,Senin,288,
DI Yogyakarta,ID-YO,6/23/2020,-27,-20,-36,-60,-33,13,Selasa,291,
DI Yogyakarta,ID-YO,6/24/2020,-29,-20,-38,-60,-32,13,Rabu,292,
DI Yogyakarta,ID-YO,6/25/2020,-29,-19,-38,-61,-33,13,Kamis,299,
DI Yogyakarta,ID-YO,6/26/2020,-31,-23,-44,-64,-32,14,Jumat,302,
DI Yogyakarta,ID-YO,6/27/2020,-33,-24,-48,-63,-20,12,Sabtu,304,
DI Yogyakarta,ID-YO,6/28/2020,-32,-25,-41,-65,-12,10,Minggu,306,
DI Yogyakarta,ID-YO,6/29/2020,-26,-20,-35,-63,-32,13,Senin,306,
DI Yogyakarta,ID-YO,6/30/2020,-24,-17,-34,-57,-32,12,Selasa,313,
DI Yogyakarta,ID-YO,7/1/2020,-24,-13,-36,-57,-31,12,Rabu,314,
DI Yogyakarta,ID-YO,7/2/2020,-24,-13,-36,-57,-32,12,Kamis,320,
DI Yogyakarta,ID-YO,7/3/2020,-25,-17,-40,-59,-31,13,Jumat,324,
DI Yogyakarta,ID-YO,7/4/2020,-27,-19,-41,-57,-20,11,Sabtu,325,
DI Yogyakarta,ID-YO,7/5/2020,-26,-19,-32,-59,-12,9,Minggu,331,
DI Yogyakarta,ID-YO,7/6/2020,-24,-18,-34,-59,-32,13,Senin,339,
DI Yogyakarta,ID-YO,7/7/2020,-19,-12,-27,-54,-32,11,Selasa,346,
DI Yogyakarta,ID-YO,7/8/2020,-21,-13,-31,-53,-31,11,Rabu,349,
DI Yogyakarta,ID-YO,7/9/2020,-23,-15,-31,-56,-31,12,Kamis,357,
DI Yogyakarta,ID-YO,7/10/2020,-25,-18,-38,-58,-30,13,Jumat,364,
DI Yogyakarta,ID-YO,7/11/2020,-26,-19,-40,-56,-18,10,Sabtu,370,
DI Yogyakarta,ID-YO,7/12/2020,-25,-20,-31,-57,-11,9,Minggu,371,
DI Yogyakarta,ID-YO,7/13/2020,-22,-17,-35,-59,-29,12,Senin,379,
DI Yogyakarta,ID-YO,7/14/2020,-22,-18,-33,-55,-30,12,Selasa,387,
DI Yogyakarta,ID-YO,7/15/2020,-23,-17,-38,-55,-29,12,Rabu,396,
DI Yogyakarta,ID-YO,7/16/2020,-24,-17,-36,-57,-29,12,Kamis,404,
DI Yogyakarta,ID-YO,7/17/2020,-25,-20,-41,-60,-28,13,Jumat,408,
DI Yogyakarta,ID-YO,7/18/2020,-27,-21,-42,-58,-17,11,Sabtu,416,
DI Yogyakarta,ID-YO,7/19/2020,-26,-22,-32,-59,-11,10,Minggu,438,
DI Yogyakarta,ID-YO,7/20/2020,-22,-16,-34,-59,-29,12,Senin,438,
DI Yogyakarta,ID-YO,7/21/2020,-23,-18,-33,-56,-30,12,Selasa,465,
DI Yogyakarta,ID-YO,7/22/2020,-24,-18,-35,-56,-29,12,Rabu,486,
DI Yogyakarta,ID-YO,7/23/2020,-26,-19,-34,-58,-29,13,Kamis,496,
DI Yogyakarta,ID-YO,7/24/2020,-26,-21,-40,-58,-28,13,Jumat,519,
DI Yogyakarta,ID-YO,7/25/2020,-27,-21,-41,-56,-17,11,Sabtu,536,
DI Yogyakarta,ID-YO,7/26/2020,-26,-22,-34,-59,-11,11,Minggu,536,
DI Yogyakarta,ID-YO,7/27/2020,-23,-17,-32,-56,-29,13,Senin,543,
DI Yogyakarta,ID-YO,7/28/2020,-22,-17,-31,-53,-29,13,Selasa,558,
DI Yogyakarta,ID-YO,7/29/2020,-22,-14,-34,-52,-30,12,Rabu,558,
DI Yogyakarta,ID-YO,7/30/2020,-22,-8,-32,-48,-31,11,Kamis,610,
DI Yogyakarta,ID-YO,7/31/2020,-42,-33,-33,-64,-67,21,Jumat,674,Idul Adha 1441 H
DI Yogyakarta,ID-YO,8/1/2020,-32,-20,-36,-58,-29,12,Sabtu,674,
DI Yogyakarta,ID-YO,8/2/2020,-28,-18,-32,-54,-13,9,Minggu,760,
DI Yogyakarta,ID-YO,8/3/2020,-20,-12,-28,-51,-31,11,Senin,772,
DI Yogyakarta,ID-YO,8/4/2020,-21,-12,-29,-51,-30,12,Selasa,784,
DI Yogyakarta,ID-YO,8/5/2020,-20,-11,-28,-50,-29,11,Rabu,801,
DI Yogyakarta,ID-YO,8/6/2020,-21,-12,-26,-52,-30,11,Kamis,819,
DI Yogyakarta,ID-YO,8/7/2020,-22,-15,-31,-54,-28,11,Jumat,838,
DI Yogyakarta,ID-YO,8/8/2020,-23,-16,-33,-52,-17,9,Sabtu,838,
DI Yogyakarta,ID-YO,8/9/2020,-22,-18,-27,-53,-9,9,Minggu,854,
DI Yogyakarta,ID-YO,8/10/2020,-17,-12,-24,-51,-28,11,Senin,876,
DI Yogyakarta,ID-YO,8/11/2020,-21,-17,-30,-52,-29,11,Selasa,880,
DI Yogyakarta,ID-YO,8/12/2020,-19,-11,-28,-50,-29,10,Rabu,900,
DI Yogyakarta,ID-YO,8/13/2020,-20,-12,-27,-50,-29,10,Kamis,900,
DI Yogyakarta,ID-YO,8/14/2020,-20,-14,-32,-50,-27,11,Jumat,946,
DI Yogyakarta,ID-YO,8/15/2020,-19,-13,-30,-44,-16,8,Sabtu,946,
DI Yogyakarta,ID-YO,8/16/2020,-13,-11,-7,-47,-8,7,Minggu,1025,
DI Yogyakarta,ID-YO,8/17/2020,-10,-10,31,-43,-59,15,Senin,1041,Hari Kemerdekaan Indonesia
DI Yogyakarta,ID-YO,8/18/2020,-13,-9,-15,-46,-27,9,Selasa,1059,
DI Yogyakarta,ID-YO,8/19/2020,-11,-6,-9,-41,-27,9,Rabu,1090,
DI Yogyakarta,ID-YO,8/20/2020,-10,-8,26,-40,-57,15,Kamis,1138,
DI Yogyakarta,ID-YO,8/21/2020,-9,-8,0,-47,-43,14,Jumat,1163,
DI Yogyakarta,ID-YO,8/22/2020,-14,-13,-16,-45,-17,10,Sabtu,1178,
DI Yogyakarta,ID-YO,8/23/2020,-17,-17,-20,-43,-8,9,Minggu,1193,
DI Yogyakarta,ID-YO,8/24/2020,-14,-13,-22,-49,-27,11,Senin,1207,
DI Yogyakarta,ID-YO,8/25/2020,-13,-11,-21,-47,-27,11,Selasa,1248,
DI Yogyakarta,ID-YO,8/26/2020,-13,-11,-24,-47,-27,10,Rabu,1264,
DI Yogyakarta,ID-YO,8/27/2020,-13,-10,-22,-49,-27,11,Kamis,1264,
DI Yogyakarta,ID-YO,8/28/2020,-14,-14,-29,-51,-27,12,Jumat,1264,
DI Yogyakarta,ID-YO,8/29/2020,-15,-14,-28,-49,-15,9,Sabtu,1373,
DI Yogyakarta,ID-YO,8/30/2020,-10,-12,-15,-49,-9,8,Minggu,1397,
DI Yogyakarta,ID-YO,8/31/2020,-9,-10,-19,-50,-27,11,Senin,1425,
